 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   3.3442392000E-03 -7.7013249000E+01 -7.7013249909E+01  1.1799E-08
   3.4098090000E-03 -7.6975867000E+01 -7.6975866356E+01  8.3694E-09
   3.4766623000E-03 -7.6937823000E+01 -7.6937823384E+01  4.9852E-09
   3.5448241000E-03 -7.6899108000E+01 -7.6899107862E+01  1.7960E-09
   3.6143202000E-03 -7.6859711000E+01 -7.6859710782E+01  2.8384E-09
   3.6851765000E-03 -7.6819622000E+01 -7.6819622526E+01  6.8512E-09
   3.7574198000E-03 -7.6778832000E+01 -7.6778831396E+01  7.8662E-09
   3.8310771000E-03 -7.6737329000E+01 -7.6737329562E+01  7.3296E-09
   3.9061761000E-03 -7.6695104000E+01 -7.6695103576E+01  5.5346E-09
   3.9827451000E-03 -7.6652145000E+01 -7.6652145281E+01  3.6643E-09
   4.0608128000E-03 -7.6608442000E+01 -7.6608441719E+01  3.6658E-09
   4.1404084000E-03 -7.6563984000E+01 -7.6563984339E+01  4.4233E-09
   4.2215620000E-03 -7.6518761000E+01 -7.6518760802E+01  2.5908E-09
   4.3043040000E-03 -7.6472761000E+01 -7.6472760949E+01  6.6535E-10
   4.3886655000E-03 -7.6425973000E+01 -7.6425973017E+01  2.2062E-10
   4.4746781000E-03 -7.6378387000E+01 -7.6378387379E+01  4.9602E-09
   4.5623742000E-03 -7.6329992000E+01 -7.6329991252E+01  9.8035E-09
   4.6517867000E-03 -7.6280775000E+01 -7.6280775936E+01  1.2272E-08
   4.7429492000E-03 -7.6230727000E+01 -7.6230726053E+01  1.2427E-08
   4.8358960000E-03 -7.6179834000E+01 -7.6179834771E+01  1.0127E-08
   4.9306619000E-03 -7.6128087000E+01 -7.6128086525E+01  6.2414E-09
   5.0272825000E-03 -7.6075473000E+01 -7.6075473237E+01  3.1092E-09
   5.1257941000E-03 -7.6021981000E+01 -7.6021980951E+01  6.4232E-10
   5.2262337000E-03 -7.5967599000E+01 -7.5967598902E+01  1.2949E-09
   5.3286391000E-03 -7.5912315000E+01 -7.5912315077E+01  1.0198E-09
   5.4330486000E-03 -7.5856118000E+01 -7.5856118158E+01  2.0800E-09
   5.5395015000E-03 -7.5798996000E+01 -7.5798995670E+01  4.3510E-09
   5.6480378000E-03 -7.5740936000E+01 -7.5740936332E+01  4.3814E-09
   5.7586982000E-03 -7.5681927000E+01 -7.5681926807E+01  2.5458E-09
   5.8715243000E-03 -7.5621956000E+01 -7.5621956003E+01  3.5821E-11
   5.9865584000E-03 -7.5561011000E+01 -7.5561011149E+01  1.9725E-09
   6.1038438000E-03 -7.5499080000E+01 -7.5499079842E+01  2.0923E-09
   6.2234244000E-03 -7.5436150000E+01 -7.5436149984E+01  2.1484E-10
   6.3453452000E-03 -7.5372209000E+01 -7.5372209279E+01  3.7043E-09
   6.4696519000E-03 -7.5307245000E+01 -7.5307244662E+01  4.4942E-09
   6.5963912000E-03 -7.5241244000E+01 -7.5241244202E+01  2.6782E-09
   6.7256107000E-03 -7.5174194000E+01 -7.5174193956E+01  5.9163E-10
   6.8573589000E-03 -7.5106082000E+01 -7.5106081946E+01  7.1322E-10
   6.9916852000E-03 -7.5036895000E+01 -7.5036895209E+01  2.7788E-09
   7.1286401000E-03 -7.4966620000E+01 -7.4966619597E+01  5.3781E-09
   7.2682750000E-03 -7.4895243000E+01 -7.4895243555E+01  7.4144E-09
   7.4106423000E-03 -7.4822752000E+01 -7.4822751391E+01  8.1434E-09
   7.5557954000E-03 -7.4749132000E+01 -7.4749132574E+01  7.6740E-09
   7.7037888000E-03 -7.4674371000E+01 -7.4674370528E+01  6.3202E-09
   7.8546781000E-03 -7.4598454000E+01 -7.4598454431E+01  5.7759E-09
   8.0085199000E-03 -7.4521368000E+01 -7.4521367528E+01  6.3370E-09
   8.1653719000E-03 -7.4443098000E+01 -7.4443098555E+01  7.4527E-09
   8.3252930000E-03 -7.4363631000E+01 -7.4363630440E+01  7.5364E-09
   8.4883432000E-03 -7.4282951000E+01 -7.4282951347E+01  4.6687E-09
   8.6545837000E-03 -7.4201045000E+01 -7.4201044998E+01  2.8080E-11
   8.8240768000E-03 -7.4117898000E+01 -7.4117897913E+01  1.1714E-09
   8.9968862000E-03 -7.4033494000E+01 -7.4033493824E+01  2.3748E-09
   9.1730768000E-03 -7.3947818000E+01 -7.3947818376E+01  5.0860E-09
   9.3527145000E-03 -7.3860856000E+01 -7.3860855752E+01  3.3511E-09
   9.5358668000E-03 -7.3772591000E+01 -7.3772591040E+01  5.3728E-10
   9.7226025000E-03 -7.3683007000E+01 -7.3683007002E+01  2.1279E-11
   9.9129916000E-03 -7.3592088000E+01 -7.3592087916E+01  1.1374E-09
   1.0107105000E-02 -7.3499818000E+01 -7.3499818230E+01  3.1331E-09
   1.0305017000E-02 -7.3406180000E+01 -7.3406179648E+01  4.7997E-09
   1.0506800000E-02 -7.3311157000E+01 -7.3311157398E+01  5.4262E-09
   1.0712531000E-02 -7.3214732000E+01 -7.3214731704E+01  4.0421E-09
   1.0922287000E-02 -7.3116886000E+01 -7.3116886013E+01  1.8128E-10
   1.1136145000E-02 -7.3017602000E+01 -7.3017602045E+01  6.1627E-10
   1.1354188000E-02 -7.2916861000E+01 -7.2916861078E+01  1.0727E-09
   1.1576496000E-02 -7.2814645000E+01 -7.2814644949E+01  7.0367E-10
   1.1803152000E-02 -7.2710934000E+01 -7.2710933588E+01  5.6722E-09
   1.2034242000E-02 -7.2605708000E+01 -7.2605708817E+01  1.1254E-08
   1.2269853000E-02 -7.2498949000E+01 -7.2498948251E+01  1.0325E-08
   1.2510072000E-02 -7.2390634000E+01 -7.2390634145E+01  1.9977E-09
   1.2754990000E-02 -7.2280743000E+01 -7.2280743290E+01  4.0144E-09
   1.3004698000E-02 -7.2169256000E+01 -7.2169255613E+01  5.3563E-09
   1.3259291000E-02 -7.2056149000E+01 -7.2056149176E+01  2.4438E-09
   1.3518863000E-02 -7.1941401000E+01 -7.1941400804E+01  2.7234E-09
   1.3783512000E-02 -7.1824989000E+01 -7.1824989255E+01  3.5513E-09
   1.4053338000E-02 -7.1706890000E+01 -7.1706889745E+01  3.5596E-09
   1.4328440000E-02 -7.1587080000E+01 -7.1587080032E+01  4.4571E-10
   1.4608923000E-02 -7.1465534000E+01 -7.1465533874E+01  1.7698E-09
   1.4894891000E-02 -7.1342228000E+01 -7.1342228153E+01  2.1502E-09
   1.5186452000E-02 -7.1217137000E+01 -7.1217136878E+01  1.7094E-09
   1.5483714000E-02 -7.1090235000E+01 -7.1090234771E+01  3.2202E-09
   1.5786790000E-02 -7.0961495000E+01 -7.0961495356E+01  5.0226E-09
   1.6095792000E-02 -7.0830892000E+01 -7.0830891510E+01  6.9126E-09
   1.6410837000E-02 -7.0698397000E+01 -7.0698397273E+01  3.8649E-09
   1.6732042000E-02 -7.0563984000E+01 -7.0563983901E+01  1.4021E-09
   1.7059528000E-02 -7.0427624000E+01 -7.0427623658E+01  4.8559E-09
   1.7393418000E-02 -7.0289288000E+01 -7.0289288422E+01  5.9976E-09
   1.7733836000E-02 -7.0148949000E+01 -7.0148948557E+01  6.3182E-09
   1.8080910000E-02 -7.0006576000E+01 -7.0006576067E+01  9.5914E-10
   1.8434770000E-02 -6.9862140000E+01 -6.9862139803E+01  2.8229E-09
   1.8795548000E-02 -6.9715612000E+01 -6.9715612437E+01  6.2706E-09
   1.9163380000E-02 -6.9566962000E+01 -6.9566961168E+01  1.1958E-08
   1.9538402000E-02 -6.9416158000E+01 -6.9416158420E+01  6.0546E-09
   1.9920757000E-02 -6.9263171000E+01 -6.9263170955E+01  6.4745E-10
   2.0310586000E-02 -6.9107971000E+01 -6.9107970684E+01  4.5662E-09
   2.0708035000E-02 -6.8950526000E+01 -6.8950525805E+01  2.8273E-09
   2.1113254000E-02 -6.8790806000E+01 -6.8790806624E+01  9.0678E-09
   2.1526394000E-02 -6.8628782000E+01 -6.8628780861E+01  1.6598E-08
   2.1947609000E-02 -6.8464421000E+01 -6.8464421862E+01  1.2591E-08
   2.2377057000E-02 -6.8297696000E+01 -6.8297695448E+01  8.0879E-09
   2.2814899000E-02 -6.8128575000E+01 -6.8128574829E+01  2.5131E-09
   2.3261298000E-02 -6.7957029000E+01 -6.7957029246E+01  3.6128E-09
   2.3716422000E-02 -6.7783030000E+01 -6.7783029658E+01  5.0410E-09
   2.4180440000E-02 -6.7606549000E+01 -6.7606548971E+01  4.3587E-10
   2.4653527000E-02 -6.7427558000E+01 -6.7427557939E+01  9.0237E-10
   2.5135858000E-02 -6.7246031000E+01 -6.7246030927E+01  1.0886E-09
   2.5627615000E-02 -6.7061941000E+01 -6.7061940889E+01  1.6543E-09
   2.6128980000E-02 -6.6875263000E+01 -6.6875262697E+01  4.5245E-09
   2.6640143000E-02 -6.6685972000E+01 -6.6685972499E+01  7.4767E-09
   2.7161292000E-02 -6.6494047000E+01 -6.6494046092E+01  1.3659E-08
   2.7692624000E-02 -6.6299463000E+01 -6.6299463674E+01  1.0159E-08
   2.8234337000E-02 -6.6102202000E+01 -6.6102201550E+01  6.8028E-09
   2.8786633000E-02 -6.5902243000E+01 -6.5902242915E+01  1.2881E-09
   2.9349718000E-02 -6.5699568000E+01 -6.5699568008E+01  1.2778E-10
   2.9923803000E-02 -6.5494161000E+01 -6.5494161042E+01  6.3660E-10
   3.0509102000E-02 -6.5286007000E+01 -6.5286006675E+01  4.9750E-09
   3.1105833000E-02 -6.5075092000E+01 -6.5075092084E+01  1.2972E-09
   3.1714220000E-02 -6.4861405000E+01 -6.4861405191E+01  2.9395E-09
   3.2334490000E-02 -6.4644936000E+01 -6.4644935317E+01  1.0559E-08
   3.2966873000E-02 -6.4425676000E+01 -6.4425676882E+01  1.3687E-08
   3.3611607000E-02 -6.4203620000E+01 -6.4203619153E+01  1.3195E-08
   3.4268930000E-02 -6.3978761000E+01 -6.3978761172E+01  2.6836E-09
   3.4939090000E-02 -6.3751097000E+01 -6.3751097583E+01  9.1426E-09
   3.5622336000E-02 -6.3520628000E+01 -6.3520627005E+01  1.5660E-08
   3.6318921000E-02 -6.3287352000E+01 -6.3287352858E+01  1.3559E-08
   3.7029108000E-02 -6.3051273000E+01 -6.3051272571E+01  6.8102E-09
   3.7753159000E-02 -6.2812394000E+01 -6.2812394143E+01  2.2700E-09
   3.8491345000E-02 -6.2570720000E+01 -6.2570719944E+01  8.9908E-10
   3.9243941000E-02 -6.2326258000E+01 -6.2326258324E+01  5.1907E-09
   4.0011228000E-02 -6.2079016000E+01 -6.2079015646E+01  5.7048E-09
   4.0793491000E-02 -6.1829002000E+01 -6.1829002349E+01  5.6405E-09
   4.1591022000E-02 -6.1576227000E+01 -6.1576226895E+01  1.7089E-09
   4.2404117000E-02 -6.1320702000E+01 -6.1320702298E+01  4.8596E-09
   4.3233081000E-02 -6.1062438000E+01 -6.1062437722E+01  4.5527E-09
   4.4078220000E-02 -6.0801447000E+01 -6.0801447444E+01  7.2943E-09
   4.4939850000E-02 -6.0537742000E+01 -6.0537741705E+01  4.8744E-09
   4.5818291000E-02 -6.0271335000E+01 -6.0271335533E+01  8.8440E-09
   4.6713871000E-02 -6.0002239000E+01 -6.0002238633E+01  6.1244E-09
   4.7626922000E-02 -5.9730465000E+01 -5.9730465566E+01  9.4812E-09
   4.8557784000E-02 -5.9456025000E+01 -5.9456024561E+01  7.3836E-09
   4.9506803000E-02 -5.9178928000E+01 -5.9178928352E+01  5.9560E-09
   5.0474332000E-02 -5.8899185000E+01 -5.8899185241E+01  4.0869E-09
   5.1460731000E-02 -5.8616804000E+01 -5.8616803782E+01  3.7164E-09
   5.2466366000E-02 -5.8331790000E+01 -5.8331790246E+01  4.2251E-09
   5.3491610000E-02 -5.8044148000E+01 -5.8044147771E+01  3.9493E-09
   5.4536845000E-02 -5.7753880000E+01 -5.7753880312E+01  5.3997E-09
   5.5602458000E-02 -5.7460988000E+01 -5.7460987986E+01  2.4267E-10
   5.6688846000E-02 -5.7165469000E+01 -5.7165468851E+01  2.6048E-09
   5.7796411000E-02 -5.6867318000E+01 -5.6867318040E+01  7.0209E-10
   5.8925565000E-02 -5.6566528000E+01 -5.6566527860E+01  2.4810E-09
   6.0076725000E-02 -5.6263090000E+01 -5.6263090305E+01  5.4289E-09
   6.1250320000E-02 -5.5956991000E+01 -5.5956990150E+01  1.5196E-08
   6.2446785000E-02 -5.5648214000E+01 -5.5648214653E+01  1.1732E-08
   6.3666562000E-02 -5.5336744000E+01 -5.5336743408E+01  1.0690E-08
   6.4910104000E-02 -5.5022558000E+01 -5.5022557749E+01  4.5649E-09
   6.6177871000E-02 -5.4705633000E+01 -5.4705633055E+01  1.0016E-09
   6.7470334000E-02 -5.4385944000E+01 -5.4385943282E+01  1.3197E-08
   6.8787970000E-02 -5.4063463000E+01 -5.4063463245E+01  4.5312E-09
   7.0131267000E-02 -5.3738162000E+01 -5.3738160963E+01  1.9289E-08
   7.1500722000E-02 -5.3410009000E+01 -5.3410009408E+01  7.6446E-09
   7.2896843000E-02 -5.3078974000E+01 -5.3078972868E+01  2.1335E-08
   7.4320144000E-02 -5.2745023000E+01 -5.2745022852E+01  2.8112E-09
   7.5771153000E-02 -5.2408125000E+01 -5.2408124535E+01  8.8766E-09
   7.7250405000E-02 -5.2068249000E+01 -5.2068248305E+01  1.3349E-08
   7.8758447000E-02 -5.1725364000E+01 -5.1725363596E+01  7.8034E-09
   8.0295836000E-02 -5.1379442000E+01 -5.1379441199E+01  1.5587E-08
   8.1863139000E-02 -5.1030457000E+01 -5.1030456633E+01  7.1933E-09
   8.3460935000E-02 -5.0678387000E+01 -5.0678386067E+01  1.8409E-08
   8.5089813000E-02 -5.0323213000E+01 -5.0323212673E+01  6.5054E-09
   8.6750374000E-02 -4.9964922000E+01 -4.9964920971E+01  2.0597E-08
   8.8443230000E-02 -4.9603505000E+01 -4.9603504763E+01  4.7742E-09
   9.0169004000E-02 -4.9238961000E+01 -4.9238959966E+01  2.0997E-08
   9.1928333000E-02 -4.8871293000E+01 -4.8871292492E+01  1.0388E-08
   9.3721864000E-02 -4.8500514000E+01 -4.8500513139E+01  1.7759E-08
   9.5550257000E-02 -4.8126645000E+01 -4.8126644964E+01  7.5025E-10
   9.7414185000E-02 -4.7749716000E+01 -4.7749714603E+01  2.9258E-08
   9.9314333000E-02 -4.7369763000E+01 -4.7369763111E+01  2.3392E-09
   1.0125140000E-01 -4.6986836000E+01 -4.6986835099E+01  1.9168E-08
   1.0322610000E-01 -4.6600991000E+01 -4.6600990542E+01  9.8324E-09
   1.0523915000E-01 -4.6212298000E+01 -4.6212298121E+01  2.6198E-09
   1.0729130000E-01 -4.5820833000E+01 -4.5820831505E+01  3.2627E-08
   1.0938329000E-01 -4.5426684000E+01 -4.5426685270E+01  2.7952E-08
   1.1151590000E-01 -4.5029950000E+01 -4.5029948039E+01  4.3555E-08
   1.1368990000E-01 -4.4630736000E+01 -4.4630737658E+01  3.7160E-08
   1.1590610000E-01 -4.4229160000E+01 -4.4229158201E+01  4.0667E-08
   1.1816530000E-01 -4.3825344000E+01 -4.3825345818E+01  4.1476E-08
   1.2046834000E-01 -4.3419421000E+01 -4.3419419269E+01  3.9870E-08
   1.2281604000E-01 -4.3011528000E+01 -4.3011529764E+01  4.1012E-08
   1.2520928000E-01 -4.2601809000E+01 -4.2601807879E+01  2.6318E-08
   1.2764892000E-01 -4.2190411000E+01 -4.2190412756E+01  4.1609E-08
   1.3013587000E-01 -4.1777484000E+01 -4.1777482970E+01  2.4649E-08
   1.3267101000E-01 -4.1363180000E+01 -4.1363181738E+01  4.2025E-08
   1.3525529000E-01 -4.0947649000E+01 -4.0947648192E+01  1.9731E-08
   1.3788963000E-01 -4.0531041000E+01 -4.0531042840E+01  4.5392E-08
   1.4057501000E-01 -4.0113502000E+01 -4.0113501267E+01  1.8278E-08
   1.4331240000E-01 -3.9695171000E+01 -3.9695173059E+01  5.1861E-08
   1.4610280000E-01 -3.9276184000E+01 -3.9276182905E+01  2.7876E-08
   1.4894721000E-01 -3.8856664000E+01 -3.8856666092E+01  5.3837E-08
   1.5184668000E-01 -3.8436728000E+01 -3.8436727301E+01  1.8177E-08
   1.5480225000E-01 -3.8016478000E+01 -3.8016479149E+01  3.0225E-08
   1.5781501000E-01 -3.7596005000E+01 -3.7596005300E+01  7.9838E-09
   1.6088604000E-01 -3.7175387000E+01 -3.7175387174E+01  4.6807E-09
   1.6401645000E-01 -3.6754685000E+01 -3.6754684975E+01  6.9353E-10
   1.6720738000E-01 -3.6333945000E+01 -3.6333945756E+01  2.0806E-08
   1.7045999000E-01 -3.5913198000E+01 -3.5913197198E+01  2.2326E-08
   1.7377544000E-01 -3.5492457000E+01 -3.5492457246E+01  6.9306E-09
   1.7715495000E-01 -3.5071718000E+01 -3.5071717498E+01  1.4318E-08
   1.8059972000E-01 -3.4650964000E+01 -3.4650963076E+01  2.6654E-08
   1.8411100000E-01 -3.4230160000E+01 -3.4230160010E+01  2.9325E-10
   1.8769007000E-01 -3.3809258000E+01 -3.3809256403E+01  4.7224E-08
   1.9133820000E-01 -3.3388196000E+01 -3.3388195177E+01  2.4654E-08
   1.9505671000E-01 -3.2966901000E+01 -3.2966899542E+01  4.4241E-08
   1.9884693000E-01 -3.2545291000E+01 -3.2545289565E+01  4.4090E-08
   2.0271024000E-01 -3.2123274000E+01 -3.2123271996E+01  6.2387E-08
   2.0664801000E-01 -3.1700757000E+01 -3.1700755790E+01  3.8175E-08
   2.1066166000E-01 -3.1277643000E+01 -3.1277640190E+01  8.9833E-08
   2.1475262000E-01 -3.0853833000E+01 -3.0853830990E+01  6.5146E-08
   2.1892237000E-01 -3.0429234000E+01 -3.0429232263E+01  5.7089E-08
   2.2317239000E-01 -3.0003761000E+01 -3.0003757654E+01  1.1151E-07
   2.2750420000E-01 -2.9577333000E+01 -2.9577331143E+01  6.2793E-08
   2.3191935000E-01 -2.9149887000E+01 -2.9149884150E+01  9.7765E-08
   2.3641941000E-01 -2.8721373000E+01 -2.8721370540E+01  8.5658E-08
   2.4100599000E-01 -2.8291759000E+01 -2.8291756507E+01  8.8125E-08
   2.4568071000E-01 -2.7861035000E+01 -2.7861032132E+01  1.0294E-07
   2.5044524000E-01 -2.7429212000E+01 -2.7429209707E+01  8.3605E-08
   2.5530127000E-01 -2.6996330000E+01 -2.6996327937E+01  7.6416E-08
   2.6025053000E-01 -2.6562454000E+01 -2.6562451448E+01  9.6064E-08
   2.6529477000E-01 -2.6127676000E+01 -2.6127673868E+01  8.1601E-08
   2.7043576000E-01 -2.5692121000E+01 -2.5692119749E+01  4.8694E-08
   2.7567534000E-01 -2.5255941000E+01 -2.5255938431E+01  1.0172E-07
   2.8101534000E-01 -2.4819318000E+01 -2.4819317392E+01  2.4497E-08
   2.8645766000E-01 -2.4382466000E+01 -2.4382464526E+01  6.0438E-08
   2.9200421000E-01 -2.3945625000E+01 -2.3945624385E+01  2.5665E-08
   2.9765694000E-01 -2.3509062000E+01 -2.3509060809E+01  5.0675E-08
   3.0341783000E-01 -2.3073069000E+01 -2.3073069393E+01  1.7050E-08
   3.0928891000E-01 -2.2637963000E+01 -2.2637962531E+01  2.0708E-08
   3.1527224000E-01 -2.2204077000E+01 -2.2204077389E+01  1.7528E-08
   3.2136991000E-01 -2.1771763000E+01 -2.1771763532E+01  2.4457E-08
   3.2758404000E-01 -2.1341386000E+01 -2.1341386673E+01  3.1513E-08
   3.3391681000E-01 -2.0913318000E+01 -2.0913318914E+01  4.3710E-08
   3.4037042000E-01 -2.0487938000E+01 -2.0487939070E+01  5.2236E-08
   3.4694712000E-01 -2.0065626000E+01 -2.0065627592E+01  7.9338E-08
   3.5364920000E-01 -1.9646759000E+01 -1.9646760087E+01  5.5317E-08
   3.6047897000E-01 -1.9231706000E+01 -1.9231707822E+01  9.4765E-08
   3.6743880000E-01 -1.8820825000E+01 -1.8820826069E+01  5.6804E-08
   3.7453111000E-01 -1.8414457000E+01 -1.8414459209E+01  1.1993E-07
   3.8175833000E-01 -1.8012928000E+01 -1.8012928928E+01  5.1494E-08
   3.8912296000E-01 -1.7616536000E+01 -1.7616537803E+01  1.0234E-07
   3.9662753000E-01 -1.7225557000E+01 -1.7225557901E+01  5.2313E-08
   4.0427462000E-01 -1.6840237000E+01 -1.6840238758E+01  1.0441E-07
   4.1206685000E-01 -1.6460793000E+01 -1.6460793167E+01  1.0130E-08
   4.2000689000E-01 -1.6087406000E+01 -1.6087407657E+01  1.0301E-07
   4.2809745000E-01 -1.5720227000E+01 -1.5720226258E+01  4.7201E-08
   4.3634128000E-01 -1.5359368000E+01 -1.5359369249E+01  8.1321E-08
   4.4474121000E-01 -1.5004911000E+01 -1.5004910268E+01  4.8761E-08
   4.5330007000E-01 -1.4656899000E+01 -1.4656898561E+01  2.9938E-08
   4.6202077000E-01 -1.4315342000E+01 -1.4315341188E+01  5.6752E-08
   4.7090627000E-01 -1.3980218000E+01 -1.3980217077E+01  6.6038E-08
   4.7995955000E-01 -1.3651474000E+01 -1.3651471959E+01  1.4948E-07
   4.8918368000E-01 -1.3329025000E+01 -1.3329023739E+01  9.4596E-08
   4.9858176000E-01 -1.3012763000E+01 -1.3012760328E+01  2.0536E-07
   5.0815693000E-01 -1.2702553000E+01 -1.2702550705E+01  1.8068E-07
   5.1791240000E-01 -1.2398241000E+01 -1.2398238317E+01  2.1637E-07
   5.2785144000E-01 -1.2099654000E+01 -1.2099650649E+01  2.7692E-07
   5.3797736000E-01 -1.1806604000E+01 -1.1806600929E+01  2.6014E-07
   5.4829352000E-01 -1.1518894000E+01 -1.1518890389E+01  3.1346E-07
   5.5880334000E-01 -1.1236318000E+01 -1.1236314230E+01  3.3554E-07
   5.6951031000E-01 -1.0958666000E+01 -1.0958662450E+01  3.2393E-07
   5.8041796000E-01 -1.0685728000E+01 -1.0685723526E+01  4.1873E-07
   5.9152988000E-01 -1.0417295000E+01 -1.0417291765E+01  3.1050E-07
   6.0284972000E-01 -1.0153166000E+01 -1.0153161138E+01  4.7882E-07
   6.1438119000E-01 -9.8931439000E+00 -9.8931403983E+00  3.5396E-07
   6.2612807000E-01 -9.6370467000E+00 -9.6370424752E+00  4.3839E-07
   6.3809417000E-01 -9.3847034000E+00 -9.3846995059E+00  4.1494E-07
   6.5028339000E-01 -9.1359578000E+00 -9.1359539780E+00  4.1834E-07
   6.6269968000E-01 -8.8906704000E+00 -8.8906666555E+00  4.2118E-07
   6.7534705000E-01 -8.6487191000E+00 -8.6487155477E+00  4.1073E-07
   6.8822958000E-01 -8.4100003000E+00 -8.4099969297E+00  4.0074E-07
   7.0135141000E-01 -8.1744293000E+00 -8.1744260444E+00  3.9827E-07
   7.1471674000E-01 -7.9419404000E+00 -7.9419374495E+00  3.7151E-07
   7.2832984000E-01 -7.7124870000E+00 -7.7124841296E+00  3.7218E-07
   7.4219504000E-01 -7.4860408000E+00 -7.4860383295E+00  3.3002E-07
   7.5631675000E-01 -7.2625913000E+00 -7.2625888080E+00  3.4313E-07
   7.7069943000E-01 -7.0421444000E+00 -7.0421423640E+00  2.8912E-07
   7.8534762000E-01 -6.8247220000E+00 -6.8247200134E+00  2.9109E-07
   8.0026592000E-01 -6.6103596000E+00 -6.6103578376E+00  2.6661E-07
   8.1545900000E-01 -6.3991055000E+00 -6.3991040657E+00  2.2414E-07
   8.3093162000E-01 -6.1910188000E+00 -6.1910173375E+00  2.3624E-07
   8.4668857000E-01 -5.9861676000E+00 -5.9861664880E+00  1.8577E-07
   8.6273474000E-01 -5.7846275000E+00 -5.7846264448E+00  1.8241E-07
   8.7907509000E-01 -5.5864792000E+00 -5.5864782548E+00  1.6919E-07
   8.9571464000E-01 -5.3918073000E+00 -5.3918065840E+00  1.3279E-07
   9.1265850000E-01 -5.2006984000E+00 -5.2006976668E+00  1.4097E-07
   9.2991183000E-01 -5.0132391000E+00 -5.0132385049E+00  1.1870E-07
   9.4747988000E-01 -4.8295146000E+00 -4.8295140044E+00  1.2332E-07
   9.6536797000E-01 -4.6496073000E+00 -4.6496069042E+00  8.5115E-08
   9.8358150000E-01 -4.4735954000E+00 -4.4735947061E+00  1.5511E-07
   1.0021259000E+00 -4.3015515000E+00 -4.3015511570E+00  7.9749E-08
   1.0210068000E+00 -4.1335419000E+00 -4.1335415321E+00  8.9003E-08
   1.0402298000E+00 -3.9696254000E+00 -3.9696245516E+00  2.1374E-07
   1.0598005000E+00 -3.8098524000E+00 -3.8098521605E+00  6.2851E-08
   1.0797248000E+00 -3.6542649000E+00 -3.6542641761E+00  1.9809E-07
   1.1000085000E+00 -3.5028954000E+00 -3.5028947037E+00  1.9879E-07
   1.1206575000E+00 -3.3557673000E+00 -3.3557667599E+00  1.6096E-07
   1.1416779000E+00 -3.2128940000E+00 -3.2128930848E+00  2.8485E-07
   1.1630757000E+00 -3.0742794000E+00 -3.0742785647E+00  2.7169E-07
   1.1848571000E+00 -2.9399180000E+00 -2.9399172489E+00  2.5549E-07
   1.2070284000E+00 -2.8097949000E+00 -2.8097936978E+00  4.2785E-07
   1.2295958000E+00 -2.6838862000E+00 -2.6838852872E+00  3.4010E-07
   1.2525658000E+00 -2.5621595000E+00 -2.5621582858E+00  4.7388E-07
   1.2759449000E+00 -2.4445742000E+00 -2.4445731575E+00  4.2645E-07
   1.2997397000E+00 -2.3310822000E+00 -2.3310808021E+00  5.9966E-07
   1.3239567000E+00 -2.2216283000E+00 -2.2216269875E+00  5.9079E-07
   1.3486027000E+00 -2.1161508000E+00 -2.1161495904E+00  5.7159E-07
   1.3736846000E+00 -2.0145822000E+00 -2.0145805410E+00  8.2350E-07
   1.3992091000E+00 -1.9168500000E+00 -1.9168487956E+00  6.2832E-07
   1.4251834000E+00 -1.8228769000E+00 -1.8228752922E+00  8.8199E-07
   1.4516144000E+00 -1.7325816000E+00 -1.7325800560E+00  8.9113E-07
   1.4785092000E+00 -1.6458795000E+00 -1.6458780085E+00  9.0619E-07
   1.5058751000E+00 -1.5626833000E+00 -1.5626817806E+00  9.7229E-07
   1.5337194000E+00 -1.4829033000E+00 -1.4829016599E+00  1.1060E-06
   1.5620494000E+00 -1.4064480000E+00 -1.4064464988E+00  1.0674E-06
   1.5908726000E+00 -1.3332248000E+00 -1.3332232218E+00  1.1838E-06
   1.6201965000E+00 -1.2631401000E+00 -1.2631384938E+00  1.2716E-06
   1.6500287000E+00 -1.1960999000E+00 -1.1960984463E+00  1.2154E-06
   1.6803770000E+00 -1.1320102000E+00 -1.1320085918E+00  1.4206E-06
   1.7112490000E+00 -1.0707773000E+00 -1.0707758481E+00  1.3559E-06
   1.7426527000E+00 -1.0123078000E+00 -1.0123062757E+00  1.5057E-06
   1.7745959000E+00 -9.5650941000E-01 -9.5650799041E-01  1.4841E-06
   1.8070867000E+00 -9.0329062000E-01 -9.0328915690E-01  1.6197E-06
   1.8401331000E+00 -8.5256126000E-01 -8.5255988757E-01  1.6098E-06
   1.8737433000E+00 -8.0423252000E-01 -8.0423114558E-01  1.7090E-06
   1.9079255000E+00 -7.5821710000E-01 -7.5821577309E-01  1.7500E-06
   1.9426880000E+00 -7.1442932000E-01 -7.1442801398E-01  1.8281E-06
   1.9780392000E+00 -6.7278522000E-01 -6.7278399427E-01  1.8219E-06
   2.0139876000E+00 -6.3320265000E-01 -6.3320140440E-01  1.9671E-06
   2.0505416000E+00 -5.9560127000E-01 -5.9560007252E-01  2.0105E-06
   2.0877098000E+00 -5.5990266000E-01 -5.5990155168E-01  1.9795E-06
   2.1255010000E+00 -5.2603032000E-01 -5.2602918246E-01  2.1625E-06
   2.1639238000E+00 -4.9390967000E-01 -4.9390860338E-01  2.1595E-06
   2.2029870000E+00 -4.6346810000E-01 -4.6346706297E-01  2.2375E-06
