 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   1.0446844382E+00  1.9371021337E+00  1.9370990261E+00  1.6043E-06
   1.0545269336E+00  1.9188865001E+00  1.9188933800E+00  3.5853E-06
   1.0606131951E+00  1.9078175746E+00  1.9078161241E+00  7.6030E-07
   1.0636107470E+00  1.9024084792E+00  1.9024073403E+00  5.9865E-07
   1.0697507872E+00  1.8914159345E+00  1.8914227797E+00  3.6191E-06
   1.0796802517E+00  1.8739464078E+00  1.8739433703E+00  1.6209E-06
   1.0916849961E+00  1.8533179149E+00  1.8533194347E+00  8.2006E-07
   1.1036897404E+00  1.8332091363E+00  1.8332065186E+00  1.4280E-06
   1.1136192049E+00  1.8169554169E+00  1.8169612036E+00  3.1848E-06
   1.1197592451E+00  1.8070712372E+00  1.8070700187E+00  6.7429E-07
   1.1227821138E+00  1.8022414503E+00  1.8022404906E+00  5.3249E-07
   1.1289716360E+00  1.7924267602E+00  1.7924325173E+00  3.2119E-06
   1.1389811213E+00  1.7768167157E+00  1.7768141596E+00  1.4386E-06
   1.1510826109E+00  1.7583636880E+00  1.7583649607E+00  7.2381E-07
   1.1631841006E+00  1.7403535862E+00  1.7403513924E+00  1.2605E-06
   1.1731935858E+00  1.7257797328E+00  1.7257845762E+00  2.8065E-06
   1.1793831081E+00  1.7169096902E+00  1.7169086715E+00  5.9330E-07
   1.1824292999E+00  1.7125754144E+00  1.7125746097E+00  4.6983E-07
   1.1886644696E+00  1.7037674698E+00  1.7037722882E+00  2.8281E-06
   1.1987477744E+00  1.6897464527E+00  1.6897443124E+00  1.2667E-06
   1.2109385119E+00  1.6731520383E+00  1.6731530997E+00  6.3434E-07
   1.2231292495E+00  1.6569345833E+00  1.6569327527E+00  1.1048E-06
   1.2332125543E+00  1.6437954459E+00  1.6437994831E+00  2.4561E-06
   1.2394477240E+00  1.6357914853E+00  1.6357906372E+00  5.1848E-07
   1.2425154572E+00  1.6318801448E+00  1.6318794730E+00  4.1167E-07
   1.2487928418E+00  1.6239310348E+00  1.6239350511E+00  2.4732E-06
   1.2589444150E+00  1.6112656004E+00  1.6112638156E+00  1.1077E-06
   1.2712176893E+00  1.5962568415E+00  1.5962577234E+00  5.5252E-07
   1.2834909636E+00  1.5815689482E+00  1.5815674261E+00  9.6236E-07
   1.2936425369E+00  1.5696541703E+00  1.5696575241E+00  2.1366E-06
   1.2999199215E+00  1.5623894199E+00  1.5623887161E+00  4.5044E-07
   1.3030075990E+00  1.5588389232E+00  1.5588383643E+00  3.5856E-07
   1.3093241169E+00  1.5516223030E+00  1.5516256392E+00  2.1502E-06
   1.3195389751E+00  1.5401132934E+00  1.5401118103E+00  9.6297E-07
   1.3318887611E+00  1.5264577146E+00  1.5264584453E+00  4.7874E-07
   1.3442385471E+00  1.5130757213E+00  1.5130744596E+00  8.3390E-07
   1.3544534053E+00  1.5022067592E+00  1.5022095373E+00  1.8494E-06
   1.3607699232E+00  1.4955736604E+00  1.4955730780E+00  3.8938E-07
   1.3638761093E+00  1.4923314389E+00  1.4923309752E+00  3.1073E-07
   1.3702289861E+00  1.4857404805E+00  1.4857432440E+00  1.8601E-06
   1.3805026426E+00  1.4752196905E+00  1.4752184616E+00  8.3301E-07
   1.3929235160E+00  1.4627212430E+00  1.4627218470E+00  4.1298E-07
   1.4053443893E+00  1.4504568415E+00  1.4504557981E+00  7.1942E-07
   1.4156180459E+00  1.4404835957E+00  1.4404858918E+00  1.5940E-06
   1.4219709226E+00  1.4343918232E+00  1.4343913424E+00  3.3518E-07
   1.4250943230E+00  1.4314137813E+00  1.4314133975E+00  2.6814E-07
   1.4314810540E+00  1.4253589752E+00  1.4253612592E+00  1.6024E-06
   1.4418094584E+00  1.4156856149E+00  1.4156845990E+00  7.1760E-07
   1.4542965220E+00  1.4041804361E+00  1.4041809345E+00  3.5495E-07
   1.4667835856E+00  1.3928764787E+00  1.3928756173E+00  6.1842E-07
   1.4771119900E+00  1.3836738661E+00  1.3836757605E+00  1.3691E-06
   1.4834987210E+00  1.3780482280E+00  1.3780478317E+00  2.8753E-07
   1.4866381657E+00  1.3752976945E+00  1.3752973773E+00  2.3059E-07
   1.4930564837E+00  1.3697046750E+00  1.3697065595E+00  1.3758E-06
   1.5034359695E+00  1.3607618949E+00  1.3607610566E+00  6.1608E-07
   1.5159847906E+00  1.3501141797E+00  1.3501145904E+00  3.0416E-07
   1.5285336118E+00  1.3396406321E+00  1.3396399219E+00  5.3007E-07
   1.5389130976E+00  1.3311053030E+00  1.3311068640E+00  1.1727E-06
   1.5453314155E+00  1.3258837396E+00  1.3258834134E+00  2.4598E-07
   1.5484858444E+00  1.3233304755E+00  1.3233302138E+00  1.9777E-07
   1.5549336918E+00  1.3181379756E+00  1.3181395284E+00  1.1780E-06
   1.5653609317E+00  1.3098296135E+00  1.3098289225E+00  5.2752E-07
   1.5779674876E+00  1.2999277710E+00  1.2999281090E+00  2.6003E-07
   1.5905740435E+00  1.2901779678E+00  1.2901773829E+00  4.5336E-07
   1.6010012834E+00  1.2822252834E+00  1.2822265687E+00  1.0024E-06
   1.6074491308E+00  1.2773570328E+00  1.2773567646E+00  2.0999E-07
   1.6106175804E+00  1.2749763254E+00  1.2749761096E+00  1.6929E-07
   1.6170930855E+00  1.2701343177E+00  1.2701355963E+00  1.0067E-06
   1.6275650523E+00  1.2623819509E+00  1.2623813818E+00  4.5080E-07
   1.6402256833E+00  1.2531351364E+00  1.2531354145E+00  2.2195E-07
   1.6528863142E+00  1.2440224175E+00  1.2440219359E+00  3.8719E-07
   1.6633582811E+00  1.2365837445E+00  1.2365848026E+00  8.5570E-07
   1.6698337862E+00  1.2320277039E+00  1.2320274834E+00  1.7901E-07
   1.6730153790E+00  1.2297995606E+00  1.2297993826E+00  1.4473E-07
   1.6795168347E+00  1.2252676081E+00  1.2252686607E+00  8.5910E-07
   1.6900307682E+00  1.2180079442E+00  1.2180074756E+00  3.8473E-07
   1.7027421367E+00  1.2093429981E+00  1.2093432269E+00  1.8926E-07
   1.7154535053E+00  1.2007977470E+00  1.2007973502E+00  3.3043E-07
   1.7259674387E+00  1.1938180818E+00  1.1938189533E+00  7.2997E-07
   1.7324688945E+00  1.1895413713E+00  1.1895411899E+00  1.5247E-07
   1.7356628295E+00  1.1874498142E+00  1.1874496674E+00  1.2368E-07
   1.7421886757E+00  1.1831956310E+00  1.1831964980E+00  7.3271E-07
   1.7527420526E+00  1.1763782337E+00  1.1763778476E+00  3.2815E-07
   1.7655011084E+00  1.1682370174E+00  1.1682372059E+00  1.6136E-07
   1.7782601642E+00  1.1602040883E+00  1.1602037611E+00  2.8198E-07
   1.7888135410E+00  1.1536399958E+00  1.1536407142E+00  6.2276E-07
   1.7953393872E+00  1.1496167122E+00  1.1496165629E+00  1.2987E-07
   1.7985449317E+00  1.1476491677E+00  1.1476490464E+00  1.0572E-07
   1.8050937392E+00  1.1436473746E+00  1.1436480894E+00  6.2499E-07
   1.8156842483E+00  1.1372326973E+00  1.1372323790E+00  2.7992E-07
   1.8284881970E+00  1.1295697917E+00  1.1295699472E+00  1.3767E-07
   1.8412921457E+00  1.1220062857E+00  1.1220060155E+00  2.4081E-07
   1.8518826548E+00  1.1158241159E+00  1.1158247093E+00  5.3179E-07
   1.8584314623E+00  1.1120342556E+00  1.1120341325E+00  1.1068E-07
   1.8616479440E+00  1.1101810263E+00  1.1101809258E+00  9.0474E-08
   1.8682184009E+00  1.1064120750E+00  1.1064126654E+00  5.3361E-07
   1.8788439206E+00  1.1003697608E+00  1.1003694978E+00  2.3897E-07
   1.8916901972E+00  1.0931504706E+00  1.0931505992E+00  1.1767E-07
   1.9045364739E+00  1.0860238040E+00  1.0860235803E+00  2.0596E-07
   1.9151619936E+00  1.0801981393E+00  1.0801986307E+00  4.5491E-07
   1.9217324504E+00  1.0766266571E+00  1.0766265554E+00  9.4473E-08
   1.9249592520E+00  1.0748804605E+00  1.0748803771E+00  7.7591E-08
   1.9315501514E+00  1.0713296939E+00  1.0713301829E+00  4.5641E-07
   1.9422087303E+00  1.0656370849E+00  1.0656368672E+00  2.0432E-07
   1.9550949754E+00  1.0588356834E+00  1.0588357902E+00  1.0090E-07
   1.9679812206E+00  1.0521218786E+00  1.0521216928E+00  1.7654E-07
   1.9786397994E+00  1.0466341532E+00  1.0466345616E+00  3.9023E-07
   1.9852306989E+00  1.0432701217E+00  1.0432700374E+00  8.0828E-08
   1.9884672517E+00  1.0416256782E+00  1.0416256087E+00  6.6751E-08
   1.9950774816E+00  1.0382824887E+00  1.0382828952E+00  3.9148E-07
   2.0057673210E+00  1.0329232849E+00  1.0329231041E+00  1.7510E-07
   2.0186913602E+00  1.0265214224E+00  1.0265215117E+00  8.6949E-08
   2.0316153995E+00  1.0202035463E+00  1.0202033915E+00  1.5180E-07
   2.0423052389E+00  1.0150407733E+00  1.0150411144E+00  3.3605E-07
   2.0489154688E+00  1.0118766047E+00  1.0118765345E+00  6.9387E-08
   2.0521612484E+00  1.0103302540E+00  1.0103301957E+00  5.7670E-08
   2.0587897818E+00  1.0071872994E+00  1.0071876390E+00  3.3711E-07
   2.0695092210E+00  1.0021503018E+00  1.0021501509E+00  1.5051E-07
   2.0824690466E+00  9.9613550114E-01  9.9613557630E-01  7.5451E-08
   2.0954288721E+00  9.9020217342E-01  9.9020204369E-01  1.3102E-07
   2.1061483113E+00  9.8535571885E-01  9.8535600546E-01  2.9088E-07
   2.1127768447E+00  9.8238640873E-01  9.8238634995E-01  5.9832E-08
   2.1160313665E+00  9.8093573762E-01  9.8093568847E-01  5.0098E-08
   2.1226772535E+00  9.7798817735E-01  9.7798846270E-01  2.9177E-07
   2.1334247564E+00  9.7326605465E-01  9.7326592824E-01  1.2988E-07
   2.1464185109E+00  9.6763022251E-01  9.6763028645E-01  6.6080E-08
   2.1594122655E+00  9.6207412688E-01  9.6207401757E-01  1.1362E-07
   2.1701597683E+00  9.5753847684E-01  9.5753871947E-01  2.5339E-07
   2.1768056554E+00  9.5476084046E-01  9.5476079092E-01  5.1884E-08
   2.1800684706E+00  9.5340430547E-01  9.5340426370E-01  4.3813E-08
   2.1867308310E+00  9.5064902592E-01  9.5064926753E-01  2.5416E-07
   2.1975049741E+00  9.4623705924E-01  9.4623695269E-01  1.1260E-07
   2.2105309367E+00  9.4097496218E-01  9.4097501726E-01  5.8528E-08
   2.2235568993E+00  9.3579131516E-01  9.3579122243E-01  9.9093E-08
   2.2343310423E+00  9.3156280307E-01  9.3156301029E-01  2.2244E-07
   2.2409934028E+00  9.2897468573E-01  9.2897464365E-01  4.5304E-08
   2.2442640953E+00  9.2771122344E-01  9.2771118760E-01  3.8625E-08
   2.2509421121E+00  9.2514603817E-01  9.2514624458E-01  2.2311E-07
   2.2617415742E+00  9.2104082376E-01  9.2104073332E-01  9.8201E-08
   2.2747981475E+00  9.1614851454E-01  9.1614856263E-01  5.2489E-08
   2.2878547208E+00  9.1133348685E-01  9.1133340753E-01  8.7035E-08
   2.2986541828E+00  9.0740898526E-01  9.0740916405E-01  1.9704E-07
   2.3053321997E+00  9.0500845285E-01  9.0500841675E-01  3.9884E-08
   2.3086103830E+00  9.0383708145E-01  9.0383705038E-01  3.4370E-08
   2.3153032967E+00  9.0145991609E-01  9.0146009423E-01  1.9762E-07
   2.3261268495E+00  8.9765804896E-01  8.9765797151E-01  8.6287E-08
   2.3392125485E+00  8.9313128033E-01  8.9313132288E-01  4.7648E-08
   2.3522982475E+00  8.8868042016E-01  8.8868035162E-01  7.7126E-08
   2.3631218003E+00  8.8505604690E-01  8.8505620294E-01  1.7630E-07
   2.3698147140E+00  8.8284059162E-01  8.8284056032E-01  3.5447E-08
   2.3731000286E+00  8.8176002226E-01  8.8175999501E-01  3.0905E-08
   2.3798071320E+00  8.7956812383E-01  8.7956827934E-01  1.7681E-07
   2.3906536318E+00  8.7606493338E-01  8.7606486631E-01  7.6553E-08
   2.4037670739E+00  8.7189765715E-01  8.7189769524E-01  4.3693E-08
   2.4168805161E+00  8.6780442521E-01  8.6780436523E-01  6.9118E-08
   2.4277270159E+00  8.6447436326E-01  8.6447450113E-01  1.5948E-07
   2.4344341193E+00  8.6244018999E-01  8.6244016252E-01  3.1841E-08
   2.4377262301E+00  8.6144848073E-01  8.6144845652E-01  2.8109E-08
   2.4444468637E+00  8.5943772064E-01  8.5943785809E-01  1.5993E-07
   2.4553152443E+00  8.5622617540E-01  8.5622611653E-01  6.8754E-08
   2.4684551402E+00  8.5240927563E-01  8.5240931002E-01  4.0339E-08
   2.4815950361E+00  8.4866384748E-01  8.4866379418E-01  6.2804E-08
   2.4924634166E+00  8.4561941140E-01  8.4561953480E-01  1.4593E-07
   2.4991840503E+00  8.4376088795E-01  8.4376086354E-01  2.8935E-08
   2.5024826446E+00  8.4285518158E-01  8.4285515977E-01  2.5877E-08
   2.5092161927E+00  8.4101953661E-01  8.4101965966E-01  1.4632E-07
   2.5201054581E+00  8.3808945489E-01  8.3808940237E-01  6.2670E-08
   2.5332706039E+00  8.3460988036E-01  8.3460991154E-01  3.7359E-08
   2.5464357497E+00  8.3119837888E-01  8.3119833068E-01  5.7989E-08
   2.5573250151E+00  8.2842745900E-01  8.2842757092E-01  1.3509E-07
   2.5640585632E+00  8.2673680937E-01  8.2673678737E-01  2.6618E-08
   2.5673633489E+00  8.2591319309E-01  8.2591317317E-01  2.4118E-08
   2.5741092357E+00  8.2424448021E-01  8.2424459184E-01  1.3543E-07
   2.5850184548E+00  8.2158216439E-01  8.2158211668E-01  5.8076E-08
   2.5982077247E+00  8.1842259213E-01  8.1842262046E-01  3.4625E-08
   2.6113969945E+00  8.1532686847E-01  8.1532682407E-01  5.4459E-08
   2.6223062136E+00  8.1281383907E-01  8.1281394190E-01  1.2652E-07
   2.6290521005E+00  8.1128112723E-01  8.1128110712E-01  2.4793E-08
   2.6323628041E+00  8.1053463576E-01  8.1053461732E-01  2.2754E-08
   2.6391204905E+00  8.0902254114E-01  8.0902264373E-01  1.2681E-07
   2.6500487914E+00  8.0661088945E-01  8.0661084531E-01  5.4730E-08
   2.6632611312E+00  8.0374996576E-01  8.0374999156E-01  3.2100E-08
   2.6764734710E+00  8.0094795355E-01  8.0094791191E-01  5.1983E-08
   2.6874017719E+00  7.9867404863E-01  7.9867414433E-01  1.1982E-07
   2.6941594583E+00  7.9728744723E-01  7.9728742860E-01  2.3376E-08
   2.6974758238E+00  7.9661220445E-01  7.9661218715E-01  2.1716E-08
   2.7042448043E+00  7.9524459183E-01  7.9524468733E-01  1.2008E-07
   2.7151913695E+00  7.9306365180E-01  7.9306361027E-01  5.2374E-08
   2.7284257910E+00  7.9047674690E-01  7.9047677048E-01  2.9829E-08
   2.7416602124E+00  7.8794330395E-01  7.8794326430E-01  5.0316E-08
   2.7526067777E+00  7.8588737409E-01  7.8588746422E-01  1.1469E-07
   2.7593757581E+00  7.8463365775E-01  7.8463364026E-01  2.2294E-08
   2.7626975454E+00  7.8402312520E-01  7.8402310878E-01  2.0945E-08
   2.7694773454E+00  7.8278655579E-01  7.8278664576E-01  1.1494E-07
   2.7804414077E+00  7.8081439898E-01  7.8081435934E-01  5.0760E-08
   2.7936969831E+00  7.7847471461E-01  7.7847473632E-01  2.7885E-08
   2.8069525585E+00  7.7618277694E-01  7.7618273873E-01  4.9232E-08
   2.8179166209E+00  7.7432227237E-01  7.7432235822E-01  1.1087E-07
   2.8246964209E+00  7.7318743621E-01  7.7318741959E-01  2.1486E-08
   2.8280234041E+00  7.7263471898E-01  7.7263470323E-01  2.0391E-08
   2.8348135777E+00  7.7151507960E-01  7.7151516532E-01  1.1110E-07
   2.8457944160E+00  7.6972882738E-01  7.6972878915E-01  4.9670E-08
   2.8590702735E+00  7.6760864718E-01  7.6760866739E-01  2.6332E-08
   2.8723461311E+00  7.6553048266E-01  7.6553044549E-01  4.8544E-08
   2.8833269693E+00  7.6384248697E-01  7.6384256956E-01  1.0813E-07
   2.8901171430E+00  7.6281238229E-01  7.6281236635E-01  2.0899E-08
   2.8934491100E+00  7.6231053937E-01  7.6231052412E-01  2.0011E-08
   2.9002492377E+00  7.6129367218E-01  7.6129375467E-01  1.0836E-07
   2.9112461734E+00  7.5967050247E-01  7.5967046530E-01  4.8937E-08
   2.9245414927E+00  7.5774238534E-01  7.5774240443E-01  2.5195E-08
   2.9378368120E+00  7.5585075541E-01  7.5585071904E-01  4.8115E-08
   2.9488337477E+00  7.5431291870E-01  7.5431299887E-01  1.0628E-07
   2.9556338754E+00  7.5337381611E-01  7.5337380067E-01  2.0492E-08
   2.9589706265E+00  7.5291613239E-01  7.5291611751E-01  1.9770E-08
   2.9657803131E+00  7.5198838075E-01  7.5198846084E-01  1.0651E-07
   2.9767927070E+00  7.5050638481E-01  7.5050634845E-01  4.8447E-08
   2.9901067154E+00  7.4874415544E-01  7.4874417375E-01  2.4456E-08
   3.0034207238E+00  7.4701325327E-01  7.4701321752E-01  4.7856E-08
   3.0144331178E+00  7.4560452685E-01  7.4560460525E-01  1.0515E-07
   3.0212428044E+00  7.4474355141E-01  7.4474353635E-01  2.0227E-08
   3.0245841512E+00  7.4432374557E-01  7.4432373095E-01  1.9638E-08
   3.0314030240E+00  7.4347236668E-01  7.4347244503E-01  1.0538E-07
   3.0424302735E+00  7.4211118430E-01  7.4211114858E-01  4.8126E-08
   3.0557622424E+00  7.4049064781E-01  7.4049066563E-01  2.4066E-08
   3.0690942113E+00  7.3889675437E-01  7.3889671911E-01  4.7714E-08
   3.0801214609E+00  7.3759788929E-01  7.3759796645E-01  1.0460E-07
   3.0869403337E+00  7.3680330898E-01  7.3680329419E-01  2.0075E-08
   3.0902860987E+00  7.3641566928E-01  7.3641565485E-01  1.9593E-08
   3.0971138059E+00  7.3562909977E-01  7.3562917689E-01  1.0483E-07
   3.1081553422E+00  7.3437031743E-01  7.3437028223E-01  4.7934E-08
   3.1215045838E+00  7.3286968987E-01  7.3286970743E-01  2.3956E-08
   3.1348538253E+00  7.3139155032E-01  7.3139151546E-01  4.7664E-08
   3.1458953616E+00  7.3018536916E-01  7.3018544546E-01  1.0450E-07
   3.1527230689E+00  7.2944674546E-01  7.2944673086E-01  2.0013E-08
   3.1560730843E+00  7.2908619875E-01  7.2908618445E-01  1.9615E-08
   3.1629092935E+00  7.2835418555E-01  7.2835426183E-01  1.0473E-07
   3.1739645791E+00  7.2718152166E-01  7.2718148687E-01  4.7846E-08
   3.1873304435E+00  7.2578161228E-01  7.2578162974E-01  2.4056E-08
   3.2006963079E+00  7.2440057479E-01  7.2440054024E-01  4.7689E-08
   3.2117515934E+00  7.2327205542E-01  7.2327213118E-01  1.0474E-07
   3.2185878027E+00  7.2258028183E-01  7.2258026736E-01  2.0021E-08
   3.2219419099E+00  7.2224240864E-01  7.2224239442E-01  1.9688E-08
   3.2287863069E+00  7.2155603226E-01  7.2155610801E-01  1.0497E-07
   3.2398548332E+00  7.2045535532E-01  7.2045532085E-01  4.7849E-08
   3.2532367058E+00  7.1913955794E-01  7.1913957542E-01  2.4301E-08
   3.2666185784E+00  7.1783953411E-01  7.1783949981E-01  4.7781E-08
   3.2776871047E+00  7.1677575533E-01  7.1677583077E-01  1.0524E-07
   3.2845315017E+00  7.1612301450E-01  7.1612300012E-01  2.0082E-08
   3.2878895508E+00  7.1580402543E-01  7.1580401126E-01  1.9798E-08
   3.2947418378E+00  7.1515564680E-01  7.1515572223E-01  1.0547E-07
   3.3058231236E+00  7.1411487648E-01  7.1411484225E-01  4.7929E-08
   3.3192204225E+00  7.1286903033E-01  7.1286904789E-01  2.4638E-08
   3.3326177214E+00  7.1163633663E-01  7.1163630252E-01  4.7931E-08
   3.3436990073E+00  7.1062633380E-01  7.1062640908E-01  1.0593E-07
   3.3505512943E+00  7.1000600295E-01  7.1000598862E-01  2.0182E-08
   3.3539131431E+00  7.0970269071E-01  7.0970267656E-01  1.9936E-08
   3.3607730381E+00  7.0908585026E-01  7.0908592553E-01  1.0615E-07
   3.3718666275E+00  7.0809478708E-01  7.0809475304E-01  4.8076E-08
   3.3852788013E+00  7.0690696024E-01  7.0690697793E-01  2.5026E-08
   3.3986909751E+00  7.0573009135E-01  7.0573005739E-01  4.8131E-08
   3.4097845645E+00  7.0476466250E-01  7.0476473772E-01  1.0674E-07
   3.4166444595E+00  7.0417119084E-01  7.0417117654E-01  2.0311E-08
   3.4200099733E+00  7.0388086940E-01  7.0388085526E-01  2.0093E-08
   3.4268772090E+00  7.0329016157E-01  7.0329023680E-01  1.0696E-07
   3.4379826692E+00  7.0234028088E-01  7.0234024697E-01  4.8279E-08
   3.4514091951E+00  7.0120051715E-01  7.0120053498E-01  2.5435E-08
   3.4648357209E+00  7.0006988949E-01  7.0006985562E-01  4.8371E-08
   3.4759411812E+00  6.9914138134E-01  6.9914145659E-01  1.0763E-07
   3.4828084169E+00  6.9857015737E-01  6.9857014308E-01  2.0459E-08
   3.4861774678E+00  6.9829059665E-01  6.9829058250E-01  2.0260E-08
   3.4930517902E+00  6.9772153628E-01  6.9772161152E-01  1.0785E-07
   3.5041687109E+00  6.9680577214E-01  6.9680573833E-01  4.8523E-08
   3.5176090924E+00  6.9570583020E-01  6.9570584818E-01  2.5846E-08
   3.5310494739E+00  6.9461352228E-01  6.9461348850E-01  4.8640E-08
   3.5421663946E+00  6.9371561694E-01  6.9371569225E-01  1.0855E-07
   3.5490407169E+00  6.9316283718E-01  6.9316282288E-01  2.0619E-08
   3.5524131837E+00  6.9289219885E-01  6.9289218469E-01  2.0432E-08
   3.5592943516E+00  6.9234109062E-01  6.9234116593E-01  1.0877E-07
   3.5704223427E+00  6.9145362640E-01  6.9145359266E-01  4.8799E-08
   3.5838761083E+00  6.9038672968E-01  6.9038674780E-01  2.6245E-08
   3.5973298739E+00  6.8932623575E-01  6.8932620202E-01  4.8929E-08
   3.6084578649E+00  6.8845374994E-01  6.8845382532E-01  1.0949E-07
   3.6153390328E+00  6.8791629636E-01  6.8791628207E-01  2.0784E-08
   3.6187148001E+00  6.8765307408E-01  6.8765305991E-01  2.0604E-08
   3.6256025842E+00  6.8711689138E-01  6.8711696676E-01  1.0970E-07
   3.6367412748E+00  6.8625296642E-01  6.8625293272E-01  4.9094E-08
   3.6502079762E+00  6.8521357400E-01  6.8521359224E-01  2.6622E-08
   3.6636746776E+00  6.8417958003E-01  6.8417954635E-01  4.9227E-08
   3.6748133682E+00  6.8332828387E-01  6.8332835932E-01  1.1041E-07
   3.6817011523E+00  6.8280361365E-01  6.8280359935E-01  2.0949E-08
   3.6850801103E+00  6.8254657944E-01  6.8254656527E-01  2.0772E-08
   3.6919742925E+00  6.8202285591E-01  6.8202293136E-01  1.1062E-07
   3.7031233298E+00  6.8117859328E-01  6.8117855963E-01  4.9397E-08
   3.7166025404E+00  6.8016219662E-01  6.8016221497E-01  2.6974E-08
   3.7300817509E+00  6.7915038261E-01  6.7915034898E-01  4.9526E-08
   3.7412307883E+00  6.7831684023E-01  6.7831691573E-01  1.1130E-07
   3.7481249704E+00  6.7780288909E-01  6.7780287478E-01  2.1111E-08
   3.7515070147E+00  6.7755104642E-01  6.7755103224E-01  2.0933E-08
   3.7584073872E+00  6.7703778126E-01  6.7703785675E-01  1.1151E-07
   3.7695664352E+00  6.7621003763E-01  6.7621000402E-01  4.9700E-08
   3.7830577488E+00  6.7521298407E-01  6.7521300250E-01  2.7296E-08
   3.7965490623E+00  6.7421985303E-01  6.7421981944E-01  4.9817E-08
   3.8077081104E+00  6.7340128520E-01  6.7340136072E-01  1.1214E-07
   3.8146084828E+00  6.7289638428E-01  6.7289636997E-01  2.1265E-08
   3.8179935139E+00  6.7264892777E-01  6.7264891359E-01  2.1084E-08
   3.8248998787E+00  6.7214450450E-01  6.7214458001E-01  1.1234E-07
   3.8360686173E+00  6.7133074167E-01  6.7133070811E-01  4.9995E-08
   3.8495716467E+00  6.7035008390E-01  6.7035010239E-01  2.7587E-08
   3.8630746761E+00  6.6937281632E-01  6.6937278279E-01  5.0094E-08
